UbQOkwKpB-0AVxO8wgLPLg,Cram Seafood Company,145 Shirley St,Roxbury,4.0,17,1,40,76,0.34483,42.3257571,-71.0678139
Ue9e_uWOVxRM0zUTn7W00Q,Vox Populi,755 Boylston St,Boston,2.5,143,0,40,600,0.0625,42.3493564,-71.0810537
Ueyx6FHEIrYxxzulPDrZ0g,Emma's,537A Columbus Ave,Boston,3.5,29,0,28,88,0.24138,42.341697,-71.080799
UiezqFjr4A7SVYSG1Brf0A,Dot 2 Dot Café,1739 Dorchester Ave,Boston,3.5,153,0,44,532,0.07639,42.2909796,-71.06309
UkSHk_MnBkppDEJMHVlFWw,Wine Gallery,516 Commonwealth Ave,Boston,3.0,16,0,44,24,0.64706,42.3486807132,-71.0957479477
UlROny4InCoi10bLkpbJAA,Hot Tomatoes,92 Bedford St,Boston,3.0,47,0,72,160,0.31034,42.35343,-71.059496
UoAbVHm6A04avk-QIhiWYQ,Corner Cafe,87 Prince St,Boston,4.0,66,1,184,192,0.48936,42.3656005859,-71.0561828613
UqfMeu_l7-MiSSH_wqrcKQ,Roly Poly,189 Devonshire St,Boston,3.5,26,0,8,16,0.33333,42.3558793,-71.0573157
UsXWzOS7eOt8zv3qiQF6Nw,White Horse Tavern,116 Brighton Ave,Allston,3.0,363,1,112,248,0.31111,42.3527073,-71.1307792
UuAAi5hPFWgEcAUsUBjxrQ,Gold's Gym,71 Landsdowne St,Boston,2.0,20,0,28,8,0.77778,42.3473296,-71.0978973
UvMqg90fkrtW9YI6v01bBA,Flames Restaurant,663 Morton St,Mattapan,4.0,85,1,264,1352,0.16337,42.2852211,-71.0933014
V6IarqWLrOnoDeCW9fG0WA,Doyle’s Cafe,3484 Washington St,Jamaica Plain,3.5,673,0,312,1264,0.19797,42.3064259,-71.1072393
V7eaJpIk4o0J8oSaUToKKw,Kung Fu Tea,1 Brighton Ave,Boston,3.0,39,1,96,108,0.47059,42.3528589,-71.1253152
V8_e5MRjfexH4WFBqjDWCg,Beantown Pub,100 Tremont St,Boston,3.0,629,1,416,488,0.46018,42.3574514816,-71.0609117469
V8bd6EElHe6WQDPmlgU7TQ,Ak's South Boston,309 D St,Boston,3.5,179,1,36,60,0.375,42.3399671,-71.0492428
V9JwfAKDxqzZaH8srJsu3g,Joe's Famous Steak & Cheese,140 Dudley St,Boston,4.0,37,1,240,644,0.27149,42.328906,-71.0838383
VBeDleRF1_GqnhG0WoS3zQ,Dunkin',630 Washington St,Boston,4.0,6,1,108,272,0.28421,42.352306,-71.0623864
VDSQSf6GgRk0Q9eZp1q1Gw,Cafe Landwer,900 Beacon St,Boston,4.0,245,1,76,72,0.51351,42.3467272916,-71.1057823592
VE6YozBOPN_FmJmF2BjXMg,Pier Fish Co,10 Newmarket Sq,Boston,4.5,8,0,64,76,0.45714,42.3301186,-71.064948
VEavN6PhNhpgL2EuGfuCBw,Bee's Knees Supply Company,12 Farnsworth St,Boston,3.5,130,0,116,196,0.37179,42.351271,-71.0487826
VGU8Cy97So-jQCtWLKO6bA,Loretta's Last Call,1 Lansdowne St,Boston,3.5,245,1,276,588,0.31944,42.3473143,-71.0944726
VImbIWfxODVsiRHebSQePw,Samuel Adams Brewery,30 Germania St,Boston,4.5,1439,1,28,20,0.58333,42.3144647,-71.1031
VMgHSvj0abac3sG5T9gwMw,Finagle A Bagel,277 Cambridge St,Boston,3.0,70,1,460,796,0.36624,42.3613581,-71.0683252
VMt6IDJvPFjr4cb3j5rUrA,Pho & I,267 Huntington Ave,Boston,3.0,322,0,636,876,0.42063,42.3421358,-71.0860561
VTvZpoW24og2k2t5RRp0Vw,Lir Irish Pub & Restaurant,903 Boylston St,Boston,3.0,281,0,320,380,0.45714,42.3484207,-71.0842022
VVAbbD6r7caiTFtebPgCdw,Cafe Med,31 St James Ave,Boston,3.5,64,1,288,852,0.25263,42.3509312,-71.0715904
VXX-w16d2o3eGBJ-7oB_4A,Butterfly Falafel,1420 Tremont St,Roxbury Crossing,3.5,48,1,324,1324,0.1966,42.3313493,-71.0956922
VZ6kHn6GxI2nhK_jVjMDkQ,Boston Wine Exchange,181 Devonshire St,Boston,4.0,73,1,32,8,0.8,42.3560315,-71.0575516
V_TEvIfCvghLnydIIxQKtg,Brighton Beer Garden,386 Market St,Brighton,2.5,196,0,80,160,0.33333,42.3501647,-71.1525263
VdB0Fwjiz6HMUXp-5BxwEg,Family Dollar,1089 Dorchester Ave,Boston,2.5,7,1,104,168,0.38235,42.3133059,-71.0574374
VeVZH8Q8DmKIYPrFJsviow,CrossFit Boston Iron & Grit,1230 Vfw Pkwy,West Roxbury,5.0,8,1,8,0,1.0,42.2780898,-71.1695451
Vh1zGq-ndIzPTdr8kv5f3A,Roxbury Community College,1234 Columbus Ave,Roxbury Crossing,2.5,8,1,72,8,0.9,42.329242,-71.095479
VllgHIzZR8-hjwHVPsYiBg,Kneeland Cafe,75 Kneeland St,Boston,4.0,19,1,116,116,0.5,42.3500992,-71.0606716
Vnq-kO_VO-gLFM4ItffzzA,Devlin's,332 Washington St,Brighton,3.5,422,1,188,616,0.23383,42.3488625,-71.15232
VnuD2cojPTWd3nIHQjnL8w,Island Creek Oyster Bar,500 Commonwealth Ave,Boston,4.5,2734,0,232,368,0.38667,42.3486282,-71.0952228
VoosCgANFxEAHuk0LV_9Gw,Roslindale Hardware,4407 Washington St,Roslindale,4.5,34,1,28,20,0.58333,42.281566,-71.1336042
VrlJifUE36-U_OaiipGexA,Seoul Topokki,166 Harvard Ave,Boston,4.0,106,1,116,172,0.40278,42.3515054,-71.1314451
VsQ_45rirusaupKlChfIhQ,The Bittersweet Shoppe on Newbury,257 Newbury St,Boston,4.5,13,1,8,12,0.4,42.3496493,-71.0831344
Vspy5HW0d84BKRTFocP_kw,Dolce,272 Hanover St,Boston,2.5,265,1,180,264,0.40541,42.3638267,-71.0546664
VtBdzCiU00KARva2rqJcbg,Grand Tour,314 Newbury St,Boston,4.0,25,1,4,4,0.5,42.348591,-71.0853229
VvU9BTv-a57FbCPAaA9qzg,Lollicup Spice King,714 Commonwealth Ave,Boston,3.0,19,0,4,104,0.03704,42.3497773,-71.1056371
VwcuTadW8apQeNvt0IRfKQ,The Junction,110 Dorchester St,Boston,4.0,83,1,196,216,0.47573,42.3351009,-71.0459874
VxoRKAebGksNn5ewTGGxQQ,Elephant & Castle,161 Devonshire St,Boston,3.0,395,1,84,160,0.34426,42.3561727,-71.0575303
VyX1wmsCuLhCo7FD8iItqQ,Lucky Rice,71 Broad St,Boston,3.5,51,1,36,32,0.52941,42.3576822,-71.0537397
VypQRsMMxMUsAreKGAE4bg,Joey's,416 Market St,Brighton,4.0,23,0,16,48,0.25,42.3493156,-71.1533911
Vz5y1ML3vh1QdoRH4dqwlw,Sullivan's Pharmacy and Medical Supply,1 Corinth St,Roslindale,2.5,41,1,56,4,0.93333,42.2862616,-71.1303914
W0jwRIsaKlmANgd3IHBchQ,Legal Oysteria,10 City Square,Charlestown,4.0,172,0,48,48,0.5,42.3723915588,-71.0616167458
W1LBnY3-DNNS9w3Vrvdw8w,T's Pub,973 Commonwealth Ave,Boston,3.0,119,0,164,312,0.34454,42.3521,-71.119751
W2YNtO5W_ZK6o-1t8uLcYw,Montien Thai Restaurant,63 Stuart St,Boston,3.5,451,1,196,512,0.27684,42.3512038321,-71.064385638
W6nrjSNsDV2BKGGR3j_Dgg,Lanta Asian Cuisine,38 Batterymarch St,Boston,3.5,67,1,272,444,0.37989,42.3575511844,-71.0539480303
W7eKP-2EV_RI-9C8rupCaQ,Ideal Cleaners,484 Ctr St,Boston,3.5,5,1,252,648,0.28,42.318576,-71.1121865
WARxNvIfC_9UdyCCPm4ILA,Another Cup,1 Nassau St,Boston,4.0,25,0,36,32,0.52941,42.34858,-71.062941
WCRR0juxR_bqDmwzrLy3ZA,Rescue,297 Newbury St,Boston,3.5,48,0,44,40,0.52381,42.349116,-71.085243
WDGeeyeK7bG0cvq_ZglAdA,Pearl Villa Seafood Restaurant,25-27 Tyler St,Boston,3.5,37,0,132,604,0.17935,42.3506704,-71.0609622
WESPiF4WcuAYb_r6N4SqgQ,Citizen Public House & Oyster Bar,1310 Boylston St,Boston,3.5,644,1,172,460,0.27215,42.3442332,-71.098032
WF4uLf1GR9rDiubrdRnzFw,Fenway Park,4 Jersey St,Boston,4.5,1308,1,96,628,0.1326,42.3465694,-71.0987712
WH7YE7GN_7nKcpuoHh03eA,Twin Donuts,501 Cambridge St,Allston,4.0,306,1,528,1008,0.34375,42.3535389,-71.1379986
WHVikHfIjXpnMcWKdCEn7A,Marian Manor Nursing Home,130 Dorchester St,Boston,3.5,5,1,32,12,0.72727,42.3339925,-71.0472232
WHxASy4z9_nsZ_NRjDakqA,Hemenway Variety,95 Westland Ave,Boston,2.5,7,1,12,28,0.3,42.3440635222,-71.0897573273
WI-04gXZls3TM8rTAhMW_g,The Playwright,658 E Broadway,Boston,2.5,26,1,308,860,0.2637,42.3357622,-71.0380302
WJKqcl-JVqdexQP3btG5tg,McCrea's Candies,202 Neponset Valley Pkwy,Hyde Park,5.0,22,1,36,64,0.36,42.2372256,-71.1314134
WMCNEchYHsGmPLUtyRiUOA,McDonald's,340 Longwood Ave,Boston,3.0,12,1,228,484,0.32022,42.3386743,-71.1071112
WR6RXp1I9QmO7-21lsqD8g,South End Buttery,314 Shawmut Ave,Boston,3.5,884,1,196,220,0.47115,42.342109,-71.0704467
WRmZwUKgJCSeXQftuRm_6Q,The Halal Guys,137 Stuart St,Boston,3.5,234,1,380,648,0.36965,42.3511508716,-71.0661108792
WSrBt8DkKbAIZQnT92v8Ag,Ten Tables,597 Centre St,Jamaica Plain,4.0,650,1,84,736,0.10244,42.314933659,-71.1142453962
WUnjFhMdjOXeezy5zMR1uQ,Rite Aid,1295 Boylston St,Boston,4.0,7,0,40,60,0.4,42.3449233,-71.096565
WX5HDdUTwYWhu6XDtawDhw,Hulun Beir,326 Cambridge St,Boston,3.0,159,1,280,772,0.26616,42.360926,-71.069214
WeAMq_YGgAnuayjJHi8gQg,Juice and Jazz Cafe,501B Washington St,Dorchester,5.0,24,0,16,64,0.2,42.2941521,-71.0720719
WeyYy5JQ6osPPQqHsjzPJA,Bennigan's,191 Stuart St,Boston,2.5,16,0,28,236,0.10606,42.3512327,-71.0666726
WjnPQa6DYwnOLWA1X3EISg,Mehak,329 Sumner St,Boston,3.5,220,1,388,544,0.41631,42.367151,-71.0361059
WkRqBvLRcuvDlRlSufF4kQ,Cosi,1 Harborside Dr,Boston,2.5,32,0,20,80,0.2,42.3680210723,-71.0221209365
WkeFd4vxULcytZouED58Bw,Citra Fresh Cafe,221 Longwood Ave,Boston,4.0,5,1,96,268,0.26374,42.33702,-71.1027944
WqwJZaa7l1joH8yZUGyyNg,Amorino Gelato,249 Newbury St,Boston,4.0,451,1,32,132,0.19512,42.3497511,-71.0828095
Wr1MaEPot_Fo5mPf1P5uJQ,Papagayo,1 Chelsea St,Charlestown,2.0,77,0,224,260,0.46281,42.3711595952,-71.0614881968
Wr_3QnCATNlgFRwRCqF3Ug,Berezka International Food Store,1215 Commonwealth Ave,Allston,3.5,39,1,92,172,0.34848,42.350849,-71.1307714
Ws7HrbVB1iTSmLSMfC4DGA,Designs by Rey,3161 Washington St,Boston,4.5,10,1,4,236,0.01667,42.313583,-71.100646
WtjrQDxeuMFle0WyKxt_QA,Thomas M. Menino YMCA,1137 River St,Hyde Park,3.5,18,1,264,656,0.28696,42.2571848,-71.1204351
WxlsLu6sPDpnbgxi7lPoGA,Dollar Tree,1041 Commonwealth Ave,Boston,3.5,9,1,16,16,0.5,42.35235,-71.12221
X5WkCEUq5am-vlvVvrhLDA,Dairy Fresh Candies,57 Salem St,Boston,5.0,8,0,24,28,0.46154,42.3631222,-71.0559609
X5aWTXbt-TQ64tjyWoOfbA,Bruegger's Bagels,370 Western Ave,Brighton,3.0,13,0,56,180,0.23729,42.3612793996,-71.137971854
X6zizVdWnw9iK2vb111COQ,Clipper Ship Wine & Spirits,17 Maverick Sq,Boston,4.0,11,1,32,64,0.33333,42.3692638,-71.0395645
X9Dd7e9qmhogq6WIeQKp8A,MDM Noodles,351 Washington St,Brighton,4.0,239,1,400,796,0.33445,42.3491960354,-71.152872958
XBimDP8hZCzr7hINiVzwCQ,King's Pizza & Grill,1210 Blue Hill Ave,Mattapan,3.0,17,0,32,96,0.25,42.2829072,-71.0913989
XCPxbHLo0kmWSQv3ZqJvBg,Pazza on Porter,107 Porter St,Boston,4.0,95,1,4,12,0.25,42.3729674,-71.0360569
XCkJNIAzjG1iHXrdutVKMA,The Black Rhino,21 Broad St,Boston,3.0,7,0,132,240,0.35484,42.3587299,-71.0544265
XCmRVkEIaEPkNtG6XHGZ0Q,Boston Common Coffee Co.,97 Salem St,Boston,3.5,233,0,156,424,0.26897,42.3638446,-71.0554967
XDPnTHUNUb_aVxZLbuDGTA,Walgreens,710 E Broadway,South Boston,1.0,7,1,12,16,0.42857,42.3362055,-71.036498
XDoGV8CN_YQVcmLltaZQxQ,Boardwalk Properties,1518 Tremont St,Boston,3.5,15,1,40,52,0.43478,42.3322772,-71.0996174
XFykgL-jVwhaiq4w1LtyEA,Cappy’s Pizza & Subs,82 Westland Ave,Boston,2.5,137,1,440,528,0.45455,42.3437294,-71.089591
XG0NEOFrYyXWObPi7AfHyA,Mother Juice,100 Hanover St,Boston,4.0,58,1,52,44,0.54167,42.3620534,-71.057044
XKqT-bYd8JVJrviYO2S5xA,Auntie Vie's Bakery Cafe,482 Washington St,Dorchester Center,5.0,7,0,36,216,0.14286,42.2945356,-71.0718409
XM1llQ4T_IKVGmF7-p9C6w,Spike's Junkyard Dogs,108 Brighton Ave,Allston,3.5,271,1,124,136,0.47692,42.352591,-71.130387
XQfbBjF091B2K7Rc34Kx1w,Round Two Pizza & Subs,10 Walk Hill St,Jamaica Plain,4.0,63,1,160,172,0.48193,42.2958592,-71.1158162
XS0YkbcmMTx7FkJW7BStOg,Bromfield Camera,10 Bromfield St,Boston,4.0,61,0,48,56,0.46154,42.356437,-71.059675
XT-MDeaCeEZkIJYlHpznnQ,Pinkberry,288 Newbury St,Boston,4.0,161,0,76,92,0.45238,42.3488454,-71.0844961
XUepp8T9xSMBuvlEG_-DrQ,The Capital Grille,900 Boylston St,Boston,4.5,944,1,400,944,0.29762,42.3478110031,-71.0851110929
XUl4zYTQ03aF1Twp5zMH2A,Stalex,140 Norfolk St,Dorchester,3.0,47,1,196,972,0.16781,42.2877296,-71.0779348
XWF0qtV3GxkgfdvAjwpfzQ,Thai Basil Restaurant,132 Newbury St,Boston,3.5,467,1,304,1236,0.1974,42.3509029,-71.0766776
XZ3640gc3r63r0r3IE1jMA,Suffolk University,8 Ashburton Pl,Boston,3.5,25,1,124,100,0.55357,42.358981,-71.0618016
XZfs0Ct5Rjl-wunzb6M6ag,Ecco Pizzeria,1147 Commonwealth Ave,Boston,4.0,151,0,40,108,0.27027,42.3508071899,-71.1265411377
XdksV-gUjkNoAAkdWsrXPA,Angela's Cafe - Eagle Hill,131 Lexington St,Boston,4.0,444,1,448,520,0.46281,42.3785276,-71.0349641
XeGoe2eGu9K4qpL-MWGGPA,Tawakal Halal Cafe,389 Maverick St,Boston,5.0,97,1,64,96,0.4,42.3657083,-71.0290342
Xk0f0ieoQCdVDm8kcIHL-Q,Hoang My Jewelry,1429 Dorchester Ave,Dorchester,5.0,6,1,112,192,0.36842,42.3023938,-71.059782
XlWK-xQOb5fc_Job4e59JA,Caffe Lil Italy,178 Salem St,Boston,3.5,60,1,256,368,0.41026,42.3665452,-71.0548375
XnQYoHy23BULUooiqHe42Q,Lulu Green,246 W Broadway,Boston,5.0,28,1,8,4,0.66667,42.3395667,-71.0517036
XoBvgETT2RYIhQ_DQgLjsg,Bar Mercato,54 Devonshire St,Boston,4.0,47,1,20,20,0.5,42.3582602,-71.0571476
XoNu3QErSOOztKgdQ79fHA,Rhythm 'n Wraps,1096 Commonwealth Ave,Boston,4.5,52,1,84,132,0.38889,42.3518199,-71.1242958
XrY1nmgajhBinQmJRZ6wfQ,Dumpling Cafe,695 Washington St,Boston,3.0,844,1,244,768,0.24111,42.351215,-71.063125
XrazG37knh-fR4x-Fc5TmA,Chipotle Mexican Grill,283 Washington St,Boston,2.0,122,1,188,328,0.36434,42.3575493063,-71.0584273
XtwKkI3vEcJczmGY14Y92A,El Kiosco Restaurant,972 Saratoga St,Boston,4.0,21,1,416,584,0.416,42.3871163,-71.0076638
Xw2f7ZQN8q9NbORLfhKBdQ,Naked Pizza,433 Washington St,Brighton,3.5,46,0,8,4,0.66667,42.34929,-71.156815
XwxqQ_ouW0XnE-UZi96lQw,Las Palmas Restaurant,4337 Washington St,Roslindale,4.0,10,1,180,508,0.26163,42.2834298,-71.1315359
Xx41NRxpzYijapDZ-NBU9g,Au Bon Pain,300 Congress St,Boston,2.5,54,0,12,16,0.42857,42.3515298755,-71.0498756696
XzksBO-9yfvqQvnPy3_gPg,Mother Juice,291 Newbury St,Boston,4.0,32,1,88,408,0.17742,42.3491493,-71.0849914
Y4inqhlR-BIrTDqEV5IdkA,JP Kitchen,3510 Washington St,Jamaica Plain,3.5,108,1,56,252,0.18182,42.3058343,-71.1078317
Y7QU4jhSCs2O3jUlG4vSZg,Union Park Pizza,1405 Washington St,Boston,4.5,91,1,36,36,0.5,42.3412692102,-71.0702732591
Y7X3FeUfwE9pEWZxN8meVg,Monica’s Pasta Shop,141 Richmond St,Boston,4.0,13,1,128,292,0.30476,42.363332,-71.054166
YA2zC4F32g-BwRfQ0KUeaA,Fin's Sushi and Grill,636 Beacon St,Boston,4.0,370,1,360,976,0.26946,42.3495927,-71.0952588
YFckeck23X2KNNJ5WVJ05w,Park Street Church,1 Park St,Boston,4.0,24,1,40,168,0.19231,42.3568662,-71.0620194
YGSacISAJEsEGrBKFwR0Gg,The Westland,10 Westland Ave,Boston,3.5,87,1,136,108,0.55738,42.3433099,-71.0865002
YGoNygBanbHP7bpkpnrv7g,Life Alive Organic Cafe,431 Boylston St,Boston,4.0,107,1,4,60,0.0625,42.3515392,-71.0729131
YIz3SVgMJtyuG9eihTaHxg,Boston Barber & Tattoo Co.,113 Salem St,Boston,4.5,234,1,68,144,0.32075,42.3642924,-71.0554178
YOzva5nTtkQhyPrHErGn7Q,The Frogmore,365 Centre St,Jamaica Plain,4.0,195,0,88,96,0.47826,42.3225067823,-71.1082798988
YPMMkUSAvZX4K-JsUbREyQ,Thinking Cup,165 Tremont St,Boston,4.0,1171,1,272,336,0.44737,42.3539386,-71.0636819
YQV_7tGuBTjf7-Gt-jEIxQ,Molly Moo's,687 E Second St,Boston,3.0,60,0,72,144,0.33333,42.33713,-71.0357949
YRhB3iE66Forig6rpAWzfg,Staples the Office Superstore,25 Court St,Boston,3.5,11,0,140,144,0.49296,42.3590143,-71.0586039
YSfnSfbqqlkxBwL_SclZNA,Vessel,125 Kingston St,Boston,3.0,6,0,0,252,0.0,42.3519854,-71.0594048
Y_2nCuTjVxQ8HIy2ekG2rw,International Pizza & Sub,136 Harvard Ave,Allston,1.5,10,1,12,188,0.06,42.352165,-71.131591
Y_CMmvt2BZzu4LuWMJgZqQ,Fort Point Market,369 Congress St,Boston,4.5,38,1,112,160,0.41176,42.3499637,-71.0479803
YahZY-rPLJYg9cv_esCspA,Mario's Pizzeria,197 Humboldt Ave,Dorchester,4.5,38,1,48,132,0.26667,42.3130031,-71.0897931
Yb_1VQfIE-tL0X9rqU2_Qg,Nick's Comedy Stop,100 Warrenton St,Boston,2.5,53,1,52,252,0.17105,42.3507683,-71.066117
Yd9vg2PYi1ZGyaSiMgroiw,Ginger Exchange Symphony,250 Huntington Ave,Boston,3.5,162,1,336,456,0.42424,42.3425576005,-71.0851083822
YiPqpieykxacYmTkBa2Ecg,Four Green Fields,1 Boston Pl,Boston,2.0,35,0,24,20,0.54545,42.35853,-71.05838
YjUrrZIO2O9ls4hiz8nMtA,Limelight Stage + Studios,204 Tremont St,Boston,3.0,230,1,52,64,0.44828,42.3520584799,-71.0644841194
YlVj2DB9-Ma64XoivnuCIw,Sugar Baking Co & Restaurant,4174 Washington St,Boston,3.5,131,0,32,604,0.05031,42.2877573,-71.1266324
Yo3ss7K79oQD-Yq1adPT6w,Bob's Grocery Store,160 Endicott St,Boston,4.5,5,1,164,140,0.53947,42.3654368,-71.0575168
YpG-pufdeRxzeni6KhLN_Q,Simon Pearce Retail Store,103 Newbury St,Boston,3.5,8,0,16,8,0.66667,42.3517023,-71.0754151
YsxfNw7adBpWKXEl0p80xA,Finagle A Bagel,535 Boylston St,Boston,3.5,152,1,236,748,0.23984,42.350853,-71.0755439
YtdAJc3gIL1-HcENBZCCvQ,Boston Sports Clubs,800 Boylston St,Boston,2.0,71,1,168,232,0.42,42.3465202,-71.0807743
YuYyGMIKnHe1Ko-dNBkUBQ,Dunkin',509 Cambridge St,Allston,3.0,5,1,112,124,0.47458,42.3534351,-71.1384988
YvjAuYJyW7HZ1r7FGk1y3g,Tatte Bakery & Cafe,399 Boylston St,Boston,4.0,329,1,20,176,0.10204,42.3517727229,-71.0719061094
YyE8sPnsccZdPRZ8b_t5PQ,Pupuseria Mama Blanca,389 Maverick St,Boston,4.0,19,0,144,344,0.29508,42.3656947,-71.0290435
YzYUTJJtpOrXRuQsdwTCPQ,Tealuxe,108 Newbury St,Boston,4.0,172,0,68,600,0.1018,42.3513052,-71.0756733
Z04fUYhnGI9J7D76g2ozCw,FoMu Ice Cream,140 Brookline Ave,Boston,4.5,21,1,8,36,0.18182,42.3443243741,-71.1013501965
Z2bqDjRbHaOrxDkp6JJEnw,Dunkin',2360 Washington St,Roxbury,2.0,8,1,152,784,0.16239,42.3293591,-71.0844575
Z3V46zycoSPgCMZGK06oRA,El Pelon Taqueria,2197 Commonwealth Ave,Brighton,4.0,421,1,116,204,0.3625,42.340269,-71.166394
Z4ba2CMwZSYK5bHptKQBsw,Walgreens,465 Cambridge St,Allston,2.5,25,1,32,72,0.30769,42.3540872,-71.1369283
Z6rm7gDX_BAaR5bgQ4yu0A,Brick Boston,133 Federal St,Boston,4.5,11,0,12,0,1.0,42.3542474,-71.0565758
Z7yoRa82PRkwdUOl6AuCQg,Wing's Kitchen,23 Hudson St,Boston,4.0,83,1,284,560,0.33649,42.3505126,-71.0603043
Z86qIqO8Xu5MiKrEiTWmSw,Revolution Health Kitchen,150 Huntington Ave,Boston,4.0,98,1,92,124,0.42593,42.3444878,-71.0823684
ZAV8c9iGKV8zWHxOpTxdYQ,Select Oyster Bar,50 Gloucester St,Boston,4.0,367,1,88,80,0.52381,42.348604,-71.0841139
ZEkqDYklvMlbYwZQGy921Q,Pulcinella Mozzarella Bar and Restaurant,78 Salem St,Boston,3.5,37,0,4,20,0.16667,42.3637,-71.055907
ZFCJr_QRGPVKerWCkvR7SA,Bar 10,10 Huntington Ave,Boston,3.5,120,1,24,4,0.85714,42.3485,-71.077169
ZFOShZy4P8HjlACwm20XUQ,Sweet Boba,9 Central Sq,East Boston,5.0,15,1,44,40,0.52381,42.3745559,-71.0390129
ZHetVHKgizCB24Lb_ihFnA,Falafel King,144 Tremont St,Boston,4.5,16,1,4,0,1.0,42.355297,-71.06281
ZHmOB0QsOmpijXquZtyCqg,Room Escapers Boston,112 Blackstone St,Boston,5.0,80,1,4,0,1.0,42.3617991,-71.0566827
ZIDpQv9y5UWTSE-01hOfVQ,Kamakura,150 State St,Boston,4.0,92,0,24,20,0.54545,42.3594231,-71.0540714
ZKJVjVofznYh1x2kSTyfGw,The Punk & Poet,658 E Broadway,South Boston,3.0,201,0,308,860,0.2637,42.33579,-71.0381
ZKNRtvCLHQnHX3oXf1qKyQ,The Handle Bar Indoor Cycling Studio,1330 Boylston St,Boston,4.5,64,1,16,52,0.23529,42.3440699,-71.0984691
ZO-TZrkIBIifC1CrTCH6CQ,The Kitchen at Boston Public Market,100 Hanover St,Boston,4.5,5,1,184,212,0.46465,42.3620534,-71.057044
ZOBgUgfZg-j3QHhQtLmb7A,Presto Pizzeria Restaurant,1936 Beacon St,Brighton,4.0,62,0,64,76,0.45714,42.3361549,-71.1499921
ZOC6364eW5Kdcj8LA3HiSQ,FunTea Cafe,1472 Dorchester Ave,Boston,4.0,50,0,148,284,0.34259,42.300564,-71.0599888
ZRcXEA3Laj_G8i6Yd5OZ8g,Andrew Square Auto Glass,603 Dorchester Ave,Boston,3.0,12,0,32,36,0.47059,42.329019,-71.0571324
ZRudnkR8CD7v_IkUX79c7w,Staples,757 Gallivan Blvd,Dorchester,2.5,27,1,36,16,0.69231,42.283806,-71.044788
ZSLS2l6ZHmeNHwSdLM-VjQ,Caffè Nero,10 Summer St,Boston,3.0,110,1,92,104,0.46939,42.355435,-71.059771
ZX-4liB4gTC_2Y_yE3Q6aQ,Equal Exchange Cafe,226 Causeway St,Boston,4.0,211,0,128,356,0.26446,42.3666884,-71.059341
ZXWrd4x2HNz21jB_ds8v6g,Broadway's Pastry & Coffee Shop,258 W Broadway,Boston,4.0,61,1,112,140,0.44444,42.3393872,-71.0514865
ZZoP396jgh6zK7PdZbHfPg,Cantina Italiana,346 Hanover St,Boston,4.0,566,1,128,180,0.41558,42.3649897,-71.0534832
ZZzLekyJQ2DuoBo2ocoJQA,Marshalls,350 Washington St,Boston,3.0,52,1,36,4,0.9,42.3564376,-71.0589754
ZdW_Q6Jx1a0P6nDg_IKR3g,Oliver's Street Cafe,260 Franklin St,Boston,4.0,28,0,112,172,0.39437,42.3567453,-71.0539307
Zf70bCxwMFD1TCBKr13LQQ,South Street Diner,178 Kneeland St,Boston,3.5,767,1,308,840,0.26829,42.3498603961,-71.0577515005
ZfGuMUhFbSBx0yAKc0GPIA,Frenchie Wine Bistro,560 Tremont St,Boston,4.0,208,1,104,248,0.29545,42.3436763,-71.0717932
ZfKJ5cOcC01EO5Eo1QPOag,La Lechonera Restaurant,342 Cummins Hwy,Roslindale,4.0,42,1,108,360,0.23077,42.2788247,-71.116007
Zg90qJF9EvASbqEARi3bZA,Maria's Taqueria,226 Tremont St,Boston,4.0,298,1,136,224,0.37778,42.3513874,-71.0646105
ZiUZYZhbmJ9yzdGsiU2KxQ,Pellino's Ristorante,2 Prince St,Boston,4.0,327,1,156,236,0.39796,42.3640651,-71.0536536
ZivjHTOTwqkS9LCiJhJvRA,Prima e Dopo,300 Saratoga St,Boston,4.5,30,0,20,56,0.26316,42.3783131,-71.0318148
ZjizmUFYq7NP8N-FAbtzFw,Herrera's,11 Temple Pl,Boston,3.5,137,1,188,264,0.41593,42.3552702,-71.0625677
Zm29bLI2eYCevnse4n2U1g,Luna's Restaurant Italian and Latin Cuisine,945 Saratoga St,Boston,4.5,69,1,28,16,0.63636,42.386556,-71.0091497
ZotVZBU8N-_6JkeZhNTKIg,Cheeseboy,280 Washington St,Boston,4.0,91,0,188,328,0.36434,42.3572558,-71.05825
ZrSNKHiKK_PBB6UHx22FaA,21st Amendment,150 Bowdoin Sq,Boston,4.0,401,1,292,800,0.2674,42.358355,-71.062686
Zx1JcgezkT-pbHywEwKHlw,Velouria Espresso,389 Centre St,Jamaica Plain,3.5,23,0,104,132,0.44068,42.3222011,-71.1096293
ZzOD1ur-Hd4n4ts58w_OEg,The Merchant,60 Franklin St,Boston,3.5,350,1,140,188,0.42683,42.355794,-71.058365
Zzn291FHnksV9NtbaP4elw,Moody's Delicatessen & Provisions,500 Boylston St,Boston,3.0,72,1,48,188,0.20339,42.3506354,-71.0740118
_0DKjDem7Ls2TYtiTEL00Q,Squeeze Juice Company,15 Channel Ctr,Boston,3.5,9,1,76,84,0.475,42.3456617,-71.0513553
_0d408AYQPBJ0ywAaFBF3g,Hopsters Brewing Company,51 Sleeper St,Boston,3.0,202,0,24,12,0.66667,42.3524963,-71.0486161
